cy_id,Days above 18,Days below 15,Days above 25,Days below -2,Days with $\geq 1$ hour above 18,Days below with max temp below 15,Averaged temperature distance,Averaged temp difference above 18,Averaged temp difference below 15,Hourly temperature variation,Annual average temperature,Daily temperature variation,Monthly temperature variation,Hottest temperature,Coldest temperature,# consecutive days above 20,# consecutive days below 0,cluster,is_centroid,selected
2026_MEHR_SP245,65.0,233.0,2.0,7.0,126.0,184.0,6.019607350456621,6.892406136986301,1.373571642694064,6.598525918090106,11.727535934931506,6.185524610494102,5.576486437543745,33.93709,-7.44598,11,11,3,False,False
2027_MEHR_SP245,63.0,259.0,0.0,3.0,104.0,220.0,6.43491218607306,7.659870906392694,1.1313409783105022,6.499077226672579,10.827769770547947,6.181946348530464,5.920760606638516,30.61476,-4.1338,3,16,0,False,False
2028_MEHR_SP245,56.0,256.0,3.0,8.0,110.0,199.0,6.505519889269407,7.63772166324201,1.2190303116438357,7.027408151258015,10.943654010701277,6.692937414646148,6.062789215473982,31.72195,-9.2585,6,9,6,False,False
2029_MEHR_SP245,107.0,228.0,5.0,4.0,147.0,187.0,6.444501033105023,6.696454463470319,1.8086527146118725,7.107990007159066,12.17280439611872,6.721110192104303,6.319024378090729,32.29642,-6.77564,15,6,5,False,False
2030_MEHR_SP245,36.0,252.0,0.0,2.0,103.0,220.0,6.439151998858448,7.913173816210045,0.9291395388127854,6.247897949454396,10.419127078767124,5.944035185949394,5.570000365567673,30.01902,-5.02888,6,3,7,False,False
2031_MEHR_SP245,30.0,282.0,0.0,13.0,79.0,232.0,6.858739583333333,8.60182098287671,0.7783923595890411,6.51310930719299,9.69804513584475,6.207237874558456,5.8286347869840816,28.18254,-8.01781,7,10,9,False,False
2032_MEHR_SP245,68.0,226.0,0.0,9.0,139.0,200.0,6.479445123287671,7.312210085616439,1.395715089041096,6.9783566594316495,11.322061598360657,6.590601776691275,6.305493275259866,31.28266,-5.99404,6,7,11,False,False
2033_MEHR_SP245,35.0,267.0,0.0,2.0,94.0,186.0,5.72961249543379,7.239475206621004,0.911986539954338,6.003398457277978,11.094360584474886,5.618973281875413,5.240476473515549,29.6351,-4.27737,7,3,7,False,False
2034_MEHR_SP245,42.0,246.0,1.0,5.0,120.0,198.0,5.640967039954338,6.905884592465753,1.066504466894977,5.964330459162446,11.492041893835616,5.5644010135075,5.038149628744926,30.84139,-7.78272,4,6,12,True,True
2035_MEHR_SP245,38.0,257.0,0.0,9.0,99.0,209.0,6.209699937214612,7.6390447488584465,0.9427508025114156,6.337336682080538,10.67580166780822,6.05559183878733,5.635429229686944,27.67337,-10.05768,5,13,7,False,False
2036_MEHR_SP245,32.0,254.0,0.0,7.0,106.0,192.0,6.012601656392694,7.563322144977169,0.8707741050228309,6.255668282794987,10.740616098588342,5.919010158702576,5.470101287050015,29.78326,-5.7702,4,6,7,False,False
2037_MEHR_SP245,19.0,284.0,0.0,4.0,81.0,213.0,5.864179283105023,7.761087926940639,0.6339079851598174,5.704789281926585,10.403636687214613,5.360559421232123,4.938817841293679,29.91768,-5.99436,1,4,9,False,False
2038_MEHR_SP245,48.0,268.0,4.0,9.0,101.0,208.0,5.944081525114155,7.198366440639269,1.1381620331050228,6.350117294833157,11.332242541095887,5.929852188920483,5.479226879750055,34.1575,-8.07739,4,6,0,False,False
2039_MEHR_SP245,26.0,258.0,0.0,24.0,98.0,196.0,6.535710800228311,8.16183666780822,0.8117229942922375,7.125213401542181,10.087735188356165,6.835870328809871,6.366384003542061,26.43414,-9.86887,3,24,8,False,False
2040_MEHR_SP245,73.0,247.0,4.0,6.0,123.0,198.0,7.083951994292237,7.7836747043378995,1.5340697089041098,7.525778707243275,10.9951595890255,7.166064029458618,6.671363090454763,34.79437,-6.32101,18,6,10,False,False
2041_MEHR_SP245,26.0,265.0,0.0,5.0,89.0,207.0,5.820895576484019,7.549453335616438,0.7438135856164383,5.870560815193702,10.66673159474886,5.532791723438667,5.228197202426862,26.53777,-8.59682,2,8,9,False,False
2042_MEHR_SP245,77.0,228.0,7.0,4.0,141.0,189.0,6.613494683789954,6.997187089041096,1.761919805936073,7.404030227489191,11.910344928082193,7.000696599379877,6.62402198818637,32.57068,-5.05771,22,9,5,False,False
2043_MEHR_SP245,32.0,265.0,0.0,23.0,101.0,207.0,6.908407206621004,8.464844707762557,0.8740643242009132,7.060096377888694,9.839721441780824,6.760239189156936,6.366351531316117,27.51822,-9.64169,4,15,7,False,False
2044_MEHR_SP245,94.0,234.0,13.0,5.0,134.0,193.0,6.571036907534246,6.641114246575342,2.048810409817352,7.538305592549541,12.533341879553737,7.141496414518746,6.754834724853892,36.74912,-7.13714,34,6,10,False,False
2045_MEHR_SP245,25.0,281.0,0.0,4.0,84.0,208.0,5.923655827625571,7.721717745433789,0.7184094360730593,5.847504723311147,10.51316304452055,5.454886276133836,4.936102056574937,30.25531,-6.20662,3,4,9,False,False
2046_MEHR_SP245,61.0,242.0,0.0,14.0,127.0,199.0,6.633163448630137,7.65828107305936,1.2341338824200914,7.204510707506917,10.835104316210048,6.908842055382599,6.402639990297624,29.87848,-9.85047,8,10,11,False,False
2047_MEHR_SP245,27.0,264.0,0.0,8.0,97.0,202.0,5.979365785388128,7.633687740867581,0.7929077397260272,6.253066601880757,10.606449694063928,5.921771204554387,5.2771388160859525,29.06421,-7.10779,3,5,7,False,False
2048_MEHR_SP245,64.0,257.0,8.0,6.0,122.0,186.0,6.550947597031963,7.3617319303652975,1.4673831301369864,7.234782863001208,11.393698940118396,6.822941378176727,6.397109973832637,34.04,-6.94726,12,9,3,False,False
2049_MEHR_SP245,45.0,244.0,1.0,0.0,113.0,200.0,5.318548501141553,6.597827433789955,1.0638018150684931,5.685331611568007,11.809055128995436,5.301180124336487,4.779958916921302,32.8203,-6.84468,4,2,12,False,False
2050_MEHR_SP245,43.0,259.0,0.0,4.0,94.0,210.0,5.692495196347032,7.148757234018265,0.9519129143835616,5.83011428731838,11.21133063242009,5.470113262012871,4.956822386870148,30.43337,-7.39215,7,6,7,False,False
2051_MEHR_SP245,26.0,272.0,1.0,1.0,92.0,194.0,5.399767868721461,7.098961099315069,0.7806077294520548,5.536446719271398,11.161447590182648,5.191905594334754,4.742417626540862,31.62948,-5.18683,2,2,7,False,False
2052_MEHR_SP245,61.0,244.0,4.0,10.0,117.0,205.0,6.096827499999999,6.94841969977169,1.41971178196347,6.721916486946955,11.751496074681237,6.365667859074862,5.9408152945929205,31.43272,-7.54891,24,7,4,False,False
2053_MEHR_SP245,24.0,278.0,0.0,18.0,73.0,209.0,6.680090528538813,8.536284562785388,0.6818396883561644,6.744406609960546,9.683588848173514,6.440946441236529,6.050524088114633,28.62997,-11.34952,3,12,9,False,False
2054_MEHR_SP245,35.0,264.0,0.0,6.0,102.0,207.0,5.750775060502284,7.268310562785388,0.9150704657534248,5.974613737783034,11.079365871004564,5.596454217399166,5.114762231111256,29.43939,-8.2003,7,6,7,True,True
2055_MEHR_SP245,57.0,241.0,1.0,2.0,129.0,169.0,5.467172027397261,6.434738695205479,1.2821329783105022,6.178535917514234,12.097093929223744,5.783077956814087,5.323380630152081,30.79764,-7.95717,9,8,2,False,False
2056_MEHR_SP245,67.0,255.0,1.0,2.0,114.0,216.0,6.319601262557078,7.307640945205479,1.3271055856164384,6.612225039535413,11.344624635701276,6.252914542165692,5.901887001550256,30.31877,-6.85148,9,3,4,False,False
2057_MEHR_SP245,68.0,246.0,3.0,4.0,113.0,206.0,6.480121107305936,7.380387224885844,1.3741358664383565,6.760297902079614,11.268150625570778,6.375977012091291,5.7604902365167145,33.71622,-7.68955,9,5,4,False,False
2058_MEHR_SP245,46.0,261.0,0.0,1.0,97.0,211.0,5.563175468036529,6.87030667237443,1.082167993150685,5.71844605957284,11.60116051826484,5.288531602745231,4.727108677028551,29.07819,-3.84963,6,3,7,False,False
2059_MEHR_SP245,47.0,247.0,1.0,10.0,107.0,203.0,6.878498372146118,8.129664117579908,1.0916378184931506,7.080628909339543,10.30477726484018,6.7782843574670055,6.363862160742193,29.83524,-7.10057,10,5,6,False,False
2060_MEHR_SP245,47.0,262.0,3.0,0.0,101.0,215.0,5.878476615296804,7.156529174657535,1.1103710125570774,6.0053995754282585,11.35225922017304,5.629501234218121,5.075804602766829,31.54272,-2.46296,12,2,0,False,False
2061_MEHR_SP245,50.0,257.0,0.0,2.0,107.0,205.0,5.612022159817351,6.846250013698631,1.1258086894977168,5.944275785200511,11.639595219178082,5.537423674611058,5.147317022970758,32.07306,-7.34754,9,3,6,False,False
2062_MEHR_SP245,63.0,249.0,2.0,0.0,123.0,187.0,6.077269855022831,6.9607514554794525,1.3746340148401828,6.580317983374221,11.671998174657537,6.179011121298102,5.479452100320247,31.42575,-5.21918,13,3,3,False,False
2063_MEHR_SP245,65.0,215.0,1.0,5.0,142.0,162.0,5.804890068493151,6.487145062785388,1.4659596826484018,6.702630801406401,12.127029296803654,6.324225491089655,5.91945351563335,30.23756,-6.40293,8,4,1,False,False
2064_MEHR_SP245,81.0,217.0,2.0,6.0,150.0,174.0,6.33797750456621,6.858515536529681,1.59625797260274,7.113996287085177,11.863132597905285,6.742983929408891,6.482553454153628,35.06674,-5.25263,5,7,5,False,False
2065_MEHR_SP245,50.0,252.0,2.0,12.0,114.0,188.0,6.4843066358447485,7.633190042237442,1.1628701255707763,7.099747861437338,10.841433615296806,6.769077889813563,6.355962999851114,31.95881,-8.82172,13,8,8,False,False
2015_MRM2_SP245,43.0,257.0,0.0,9.0,104.0,208.0,6.35008352283105,7.832150275114154,0.9201753219178082,6.5395102498978,10.490267121004567,6.205916431940068,5.768642378031157,29.44986,-7.02718,5,6,7,False,False
2016_MRM2_SP245,80.0,222.0,2.0,0.0,145.0,183.0,6.384523406392694,6.834248634703197,1.671306729452055,7.011781950918754,11.966401281876138,6.630355629383744,6.366851778605411,31.89886,-2.74901,11,2,5,False,False
2017_MRM2_SP245,63.0,243.0,7.0,13.0,113.0,215.0,7.315330686073059,8.243335477168948,1.357985910958904,7.523213237074087,10.40064113584475,7.202687593257602,6.630901433544045,33.43472,-11.28649,8,10,4,False,False
2018_MRM2_SP245,41.0,260.0,0.0,8.0,108.0,205.0,5.915043429223744,7.25396169520548,1.0361633116438356,6.168738219612025,11.157283194063924,5.798470384551435,5.1240736716055935,31.07417,-6.64436,10,7,7,False,False
2019_MRM2_SP245,47.0,263.0,0.0,29.0,103.0,209.0,7.530029481735159,8.879013506849315,1.0274064566210046,7.700043618873365,9.524783431506853,7.397474759178931,7.084902070676061,32.04863,-12.29599,6,16,8,False,False
2020_MRM2_SP245,31.0,253.0,0.0,6.0,119.0,199.0,6.1932484086758,7.664234482876712,0.9140351038812786,6.226954506886127,10.646748515482695,5.855508486640053,5.330353439038582,27.2928,-7.04065,8,7,12,False,False
2021_MRM2_SP245,83.0,209.0,2.0,0.0,156.0,172.0,5.682943973744293,6.160908878995434,1.6177254452054797,6.375649162492049,12.552506916666667,5.960012294132311,5.544481905943222,32.97063,-2.83268,7,1,1,False,False
2022_MRM2_SP245,49.0,250.0,2.0,8.0,119.0,199.0,6.398986466894977,7.571495843607305,1.1472782180365295,6.9142310530724815,10.895569969178082,6.601204423290589,6.078490694750312,33.17679,-8.33653,4,8,12,False,False
2023_MRM2_SP245,35.0,241.0,0.0,27.0,119.0,185.0,6.326742316210045,7.732791773972603,0.9371637214611872,7.370879920096582,10.54758512671233,7.090043235949952,6.706371013253847,29.10518,-14.39987,3,11,8,False,False
2024_MRM2_SP245,85.0,240.0,0.0,5.0,133.0,193.0,6.522783762557077,7.0721089223744285,1.6169612728310503,7.05330045048727,11.720124742714026,6.668043751651463,6.308632400311941,30.40715,-5.36294,14,3,10,False,False
2025_MRM2_SP245,74.0,224.0,3.0,0.0,139.0,181.0,6.238279624429223,6.817413874429224,1.5720767796803652,6.815895604921293,11.905873934931506,6.446111196662346,6.018438324828019,34.50412,-3.03448,10,3,2,False,False
2026_MRM2_SP245,55.0,240.0,3.0,24.0,126.0,170.0,6.608177857305935,7.547622075342466,1.3055696438356166,7.829778282906168,11.002961430365296,7.532025343546199,7.047609073165116,30.89292,-15.15098,11,15,3,False,False
2027_MRM2_SP245,62.0,238.0,1.0,12.0,125.0,197.0,6.469316670091325,7.437530841324201,1.2869543869863016,6.967677211900456,11.10459210388128,6.627411130735685,6.135379833191449,29.89089,-6.65657,7,7,3,False,True
2028_MRM2_SP245,74.0,223.0,2.0,23.0,139.0,182.0,7.019995453196348,7.70799167808219,1.472701234018265,7.882429653449765,10.9365397825592,7.575232978402223,7.214607260491517,30.84266,-11.07559,9,7,5,False,False
2029_MRM2_SP245,88.0,242.0,1.0,7.0,128.0,198.0,6.578068821917808,7.255904073059361,1.514493058219178,7.200646101292999,11.450917294520549,6.860623851339889,6.485027513693726,31.19123,-11.11018,9,7,10,False,False
2030_MRM2_SP245,47.0,244.0,1.0,8.0,115.0,205.0,6.31909701369863,7.487767033105022,1.158947891552511,6.607731835995461,10.998798769406392,6.211195954225177,5.586472441803988,32.87884,-7.35702,12,6,12,False,False
2031_MRM2_SP245,37.0,277.0,1.0,24.0,91.0,212.0,6.777305892694064,8.36264834018265,0.8737295730593607,7.003984687067272,9.97015325342466,6.667399798717946,6.209893998239539,32.20842,-10.51595,6,26,7,False,False
2032_MRM2_SP245,52.0,243.0,2.0,6.0,124.0,194.0,6.450234139269406,7.582804200913243,1.1848290787671236,6.795749594418829,10.930573132969034,6.405507867577434,5.886908852597397,31.7432,-5.29031,6,7,3,False,False
2033_MRM2_SP245,74.0,245.0,5.0,17.0,123.0,196.0,7.020188367579908,7.8495260273972605,1.4185321575342464,7.688858098006796,10.816875947488588,7.354249498047205,6.84001187674979,33.14774,-8.34957,6,8,11,False,False
2034_MRM2_SP245,38.0,246.0,0.0,20.0,118.0,202.0,7.112726432648403,8.522858880136985,0.9461145719178082,7.392232787953664,9.779502711187217,7.086557476722218,6.85511719358168,27.43035,-10.53021,4,13,8,False,False
2035_MRM2_SP245,78.0,237.0,2.0,4.0,131.0,186.0,6.527389917808219,6.966194781963471,1.7091820867579908,7.200380048556514,11.890974255707762,6.845289535450229,6.48132482384639,31.22824,-5.18905,25,4,2,False,False
2036_MRM2_SP245,65.0,234.0,0.0,10.0,140.0,186.0,5.886651188356165,6.819086720319635,1.2864586278538812,6.4712515802127,11.695319985200364,6.090670909999085,5.717820248094745,30.51239,-7.93276,5,13,2,False,False
2037_MRM2_SP245,56.0,265.0,4.0,9.0,102.0,215.0,6.5987426792237445,7.758598087899544,1.210144808219178,6.911408879958798,10.821546937214611,6.566445178401581,6.236652595808986,31.79408,-11.0,11,10,0,True,True
2038_MRM2_SP245,57.0,242.0,0.0,7.0,122.0,202.0,6.080887012557078,7.082471684931507,1.279291678082192,6.518308227710222,11.477696343607304,6.161246849533944,5.538142172165242,30.17537,-7.21085,7,5,3,False,False
2039_MRM2_SP245,33.0,262.0,1.0,14.0,110.0,199.0,6.346650525114154,7.821099086757992,0.9242887385844748,6.819271592218797,10.501926952054792,6.480889777117048,5.959534857045667,33.70958,-11.85876,5,15,7,False,False
2040_MRM2_SP245,67.0,231.0,2.0,3.0,136.0,194.0,6.0400827796803656,6.815952997716895,1.4233678390410958,6.60055167742612,11.815377890482695,6.231814201943769,5.702042281463965,31.31395,-4.32651,8,4,2,False,False
2041_MRM2_SP245,69.0,228.0,8.0,1.0,133.0,187.0,6.574818641552511,7.168774035388128,1.5876593515981734,7.334965015940806,11.600500061643835,6.986049490372255,6.50814466513176,34.5993,-4.71877,16,4,2,False,False
2042_MRM2_SP245,73.0,248.0,6.0,14.0,120.0,201.0,6.917544644977169,7.595354976027398,1.5568186803652968,7.671613265203748,11.196092715753425,7.349041856868777,6.880421077749561,34.60092,-13.48616,12,10,10,False,False
2043_MRM2_SP245,59.0,247.0,3.0,6.0,124.0,202.0,6.737650505707762,7.577011369863015,1.4139490022831047,7.271893522116036,11.090247498858448,6.899895070573282,6.457938784059014,32.07607,-9.51979,8,5,3,False,False
2044_MRM2_SP245,56.0,258.0,0.0,8.0,111.0,201.0,6.600191535388127,7.781840694063927,1.1638954942922377,6.837754763525793,10.739272678734062,6.49442910570142,6.137762393366884,30.12384,-6.48684,7,6,4,False,False
2045_MRM2_SP245,56.0,248.0,0.0,9.0,121.0,190.0,6.099851423515982,7.183614248858447,1.2128503196347034,6.521496513837925,11.325849215753424,6.133353836348443,5.678650132924171,30.3528,-6.17067,5,6,3,False,False
2046_MRM2_SP245,61.0,247.0,3.0,24.0,119.0,195.0,6.96548739497717,7.935585462328768,1.3000630776255708,7.656376729977431,10.634638760273972,7.338416421867031,6.802825846430656,32.62887,-12.88029,18,11,3,False,False
2047_MRM2_SP245,45.0,255.0,2.0,0.0,118.0,200.0,6.144637445205479,7.278795078767123,1.196878359589041,6.335347910713239,11.249119273972603,5.931526216807564,5.5431394397422045,32.21103,-3.86847,15,2,6,False,False
2048_MRM2_SP245,56.0,239.0,1.0,0.0,128.0,201.0,5.9218198127853885,6.946709727168949,1.2551328333333331,6.167866864059694,11.59776704007286,5.762253318238365,5.133930632483284,31.36135,-2.48825,8,1,3,False,False
2049_MRM2_SP245,49.0,260.0,7.0,10.0,111.0,199.0,6.666146057077626,7.736530318493151,1.2663302979452056,7.123558764473393,10.866514538812783,6.773653215739303,6.216701028375459,33.09098,-6.41659,17,6,6,False,False
2050_MRM2_SP245,69.0,241.0,0.0,6.0,131.0,195.0,6.432505237442922,7.260743757990868,1.393153894977169,6.975420430391578,11.353802552511416,6.588414668778605,5.99672141202062,31.02197,-6.6212,10,6,11,False,False
2051_MRM2_SP245,42.0,255.0,1.0,16.0,107.0,210.0,6.899024398401827,8.249582360730594,1.0288240787671232,7.154380784952015,10.15862375913242,6.823417402447347,6.388590050319002,31.69186,-11.53026,7,18,8,False,False
2052_MRM2_SP245,52.0,266.0,1.0,17.0,106.0,220.0,6.952066441780821,8.259711688356164,1.089413528538813,7.084859107205584,10.239802252959926,6.778315907585255,6.34559313099595,31.03451,-9.73145,6,12,0,False,False
2053_MRM2_SP245,70.0,240.0,2.0,1.0,130.0,184.0,5.448881918949772,6.143715102739726,1.4986899143835617,6.078659047968372,12.54849790981735,5.653202795626686,5.186315804295452,32.4091,-4.72571,24,2,2,False,False
2054_MRM2_SP245,95.0,221.0,11.0,8.0,145.0,190.0,6.882642702054795,7.026247510273973,1.9214189566210045,7.666070622746516,11.960195211187214,7.3128209559397614,6.766082076491469,34.11565,-4.37532,14,7,5,False,False
2055_MRM2_SP245,57.0,267.0,1.0,6.0,98.0,220.0,6.66983555479452,7.992059904109589,1.0734354212328767,6.717240135458551,10.477035287671232,6.355831166352118,5.769194405497984,31.90609,-8.07156,5,4,0,False,False
2056_MRM2_SP245,68.0,242.0,3.0,7.0,121.0,190.0,6.610317684931507,7.433474626712329,1.408344049086758,7.000917382478178,11.21673552140255,6.653991314985738,6.12001191678804,35.00494,-8.55116,16,7,3,False,False
2057_MRM2_SP245,81.0,236.0,10.0,16.0,131.0,175.0,6.578598539954338,6.999827265981735,1.7255556449771687,7.615111154272518,11.87251275,7.298330467682322,6.709315954141597,34.57849,-9.62693,22,10,5,False,False
2058_MRM2_SP245,59.0,238.0,5.0,5.0,126.0,187.0,6.36409054109589,7.252652964611872,1.3648648881278538,7.07749459892722,11.365639235159817,6.725890328473423,6.270776187994594,33.51894,-4.4373,8,5,3,False,False
2059_MRM2_SP245,65.0,234.0,1.0,9.0,131.0,182.0,5.927372159817351,6.829414899543378,1.3264527694063926,6.576430974768766,11.725533378995433,6.196751308152842,5.724384698121691,31.32454,-4.51193,5,13,2,False,False
2060_MRM2_SP245,83.0,222.0,7.0,9.0,142.0,186.0,6.174186424657533,6.662117632420092,1.6354424634703195,6.989437217086948,12.10463102003643,6.638292418542553,6.112590657240883,32.57083,-7.59296,11,12,5,False,False
2061_MRM2_SP245,41.0,274.0,4.0,7.0,93.0,212.0,7.226002858447488,8.619944633561643,1.0434456689497715,7.279168964911279,9.860888479452054,6.9647569928594,6.75888988764918,34.00353,-8.43245,14,14,7,False,False
2062_MRM2_SP245,60.0,239.0,1.0,4.0,134.0,174.0,6.064270979452055,7.008806442922375,1.299184074200913,6.633546501298104,11.534097168949772,6.224037841576358,5.751012146116985,31.56921,-9.96437,5,5,2,False,False
2063_MRM2_SP245,79.0,229.0,6.0,3.0,138.0,190.0,6.4220763219178085,6.896570139269406,1.6862269703196346,6.996400254792975,11.950377618721465,6.583909813716421,6.015039723880106,35.68916,-3.6146,10,6,5,False,False
2064_MRM2_SP245,79.0,239.0,6.0,3.0,124.0,207.0,6.962982101598173,7.563915128995434,1.6136406495433793,7.276910330976015,11.274506030282332,6.914655004191286,6.552317368771508,32.57416,-6.01138,18,5,10,False,False
2065_MRM2_SP245,77.0,223.0,7.0,14.0,142.0,182.0,6.973532278538812,7.308210184931507,1.7629175673515982,7.758387890913371,11.552302856164385,7.436036162167679,7.168305693495868,33.44921,-10.29825,14,17,5,False,False
2066_MRM2_SP245,55.0,256.0,1.0,9.0,111.0,207.0,6.856100287671233,8.033695952054794,1.140737317351598,7.054253269126056,10.425374347031964,6.712939187736506,6.291706502465562,30.93619,-10.18153,6,6,4,False,False
2067_MRM2_SP245,69.0,238.0,2.0,2.0,128.0,201.0,6.561759517123288,7.1624996883561645,1.5763016061643833,7.03229712739269,11.59084369520548,6.67077616732822,6.298788892310089,33.52631,-6.3652,23,3,10,False,False
